listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
29454674,Beach Nest - House on the beach,Entire condo,entire_home,https://a0.muscache.com/im/pictures/19e22644-4228-46ae-a138-685a22525411.jpg,47,130355,Adi,"","",true,22.9769,-109.7710,3,1,1,1.5,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Ceiling fan,Resort access,Conditioner,Elevator,Free street parking,Cleaning products,Heating,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Private entrance,Bathtub,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Long term stays allowed,Dining table,Barbecue utensils,Toaster",false,false,4,Moderate,MXN,75,0,48,4.96,4.9,5.0,4.9,5.0,4.9,5.0,14193.0,287263.0,266.1,5315.9,0.145,0.182,38.9,787.0,48.8,987.2,53,74,312,365,2069.0,40220.0,275.6,5357.2,0.078,0.0,23.0,446.9,0.0,0.0,7,0,83,90
29563718,"Casa Edwards Too Beach Front, Palmilla Sur",Entire villa,entire_home,https://a0.muscache.com/im/pictures/ec663cde-9988-4637-976a-dca5fe536414.jpg,25,225430419,Carlos,"","",false,22.9960,-109.7253,12,5,6,5.5,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Ceiling fan,Pets allowed,Conditioner,Outdoor furniture,Hot tub,Cleaning products,Clothing storage,Wine glasses,Beach access,Smoke alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Sound system,Bathtub,Blender,Crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Beach essentials,Safe,Cleaning before checkout,Dining table,Barbecue utensils,Sun loungers,Toaster",true,,1,Super Strict 60 Days,MXN,0,0,4,4.5,5.0,5.0,5.0,4.3,5.0,5.0,152245.0,3073240.0,3156.2,63187.5,0.129,0.183,417.1,8419.8,592.4,11958.1,47,108,318,365,12182.0,236808.0,2963.7,57611.2,0.044,0.073,135.4,2631.2,221.5,4305.6,4,35,86,90
29572316,Casa Tranquila,Entire condo,entire_home,https://a0.muscache.com/im/pictures/5d723322-990a-4a82-9b03-c3b3740fbaf8.jpg,30,222634760,Deborah,90334229,Angela,false,23.0449,-109.6998,6,2,3,2.0,false,"TV,Cable TV,Blender,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water kettle,Portable fans,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Clothing storage,Stove,Wine glasses,Washer,Dryer,Beach access,Patio or balcony,Essentials,Long term stays allowed,Hangers,Dining table,Iron,Dedicated workspace,Freezer,Private entrance,Toaster",false,,4,Strict,MXN,50,0,17,4.59,4.9,4.9,4.7,4.8,4.8,4.6,13211.0,271700.0,134.4,2685.5,0.279,0.443,36.2,744.4,57.4,1181.3,102,135,263,365,0.0,0.0,135.6,2636.8,0.0,0.0,0.0,0.0,0.0,0.0,0,26,90,90
29654698,Casa Blanca,Entire home,entire_home,https://a0.muscache.com/im/pictures/18d1fa3f-3852-439a-8e41-1d825e6a3ad3.jpg,20,222787732,Alberto,226084994,Minerva,true,23.0497,-109.7056,6,2,2,1.0,false,"TV,Cable TV,Blender,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Ceiling fan,Hot water,Body soap,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Wine glasses,Washer,Dryer,Single level home,Smoke alarm,BBQ grill,Carbon monoxide alarm,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Hair dryer,Iron,Sun loungers,Private entrance",false,false,3,Flexible,MXN,0,0,120,4.95,5.0,5.0,5.0,5.0,4.8,4.9,16156.0,327753.0,181.4,3625.8,0.244,0.272,44.3,898.0,49.4,1002.3,89,38,276,365,1475.0,28672.0,182.5,3547.8,0.089,0.11,16.4,318.6,20.2,392.8,8,17,82,90
29659906,The Sky Room. 1 Bedroom for rent.,Private room in home,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-29659906/original/284d7e70-82a0-4c59-b5f0-b3c0e4ad62a4.jpg,27,50152632,Paul,"","",true,23.0716,-109.7204,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Board games,Free parking on premises,Ceiling fan,Pets allowed,Free street parking,Laundromat nearby,Cleaning products,Drying rack for clothing,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Blender,Window guards,Room-darkening shades,Hot water,Mosquito net,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Baking sheet,Toaster",false,false,1,Firm,MXN,0,10,66,4.79,4.8,4.9,4.6,4.9,4.6,4.9,4232.0,85440.0,24.7,493.7,0.46,0.625,11.6,234.1,15.7,317.6,168,96,197,365,230.0,4470.0,24.2,470.1,0.1,0.196,2.6,49.7,5.0,97.2,9,44,81,90
29712162,"Coral Baja, Mexico, *1 Bedroom Deluxe G #1",Entire condo,entire_home,https://a0.muscache.com/im/pictures/276085de-6916-4380-9d4e-b4b27de9edf1.jpg,35,10981379,Jan,"","",true,23.0358,-109.7094,4,1,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Beach access,Smoke alarm,BBQ grill,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",false,,1,Strict,MXN,99,0,1,,,,,,,,5953.0,115725.0,360.2,7193.9,0.044,0.049,16.3,317.1,18.3,355.0,16,39,349,365,746.0,14502.0,371.5,7222.1,0.022,0.033,8.3,161.1,12.2,237.7,2,29,88,90
29772614,Sampaguita Beachfront  3 Bedroom Villa townhouse,Entire villa,entire_home,https://a0.muscache.com/im/pictures/89ae37e3-0789-4932-9550-0ff0033a333a.jpg,59,2819714,Andrea And Dara,224000027,Andrea,true,23.0395,-109.7043,4,3,4,2.0,false,"TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Ceiling fan,Conditioner,Outdoor furniture,Hot tub,Cleaning products,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor kitchen,Private entrance,Sound system,Rice maker,Bathtub,Blender,Fireplace guards,Crib,Pack ’n play/Travel crib,Hot water,Body soap,Outdoor shower,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Safe,Cleaning before checkout,Dining table,Baking sheet,Barbecue utensils,Sun loungers,Toaster",false,,7,Firm,MXN,95,0,20,4.9,4.8,5.0,4.3,5.0,5.0,4.6,14362.0,292826.0,358.6,7201.6,0.104,0.121,39.3,802.3,45.6,929.6,38,50,327,365,2762.0,53693.0,278.1,5406.7,0.111,0.0,30.7,596.6,0.0,0.0,10,0,80,90
29986263,Casa Edwards Too Beach Front Palmilla Sur 5BR,Entire villa,entire_home,https://a0.muscache.com/im/pictures/prohost-api/Hosting-29986263/original/85d5a9a0-4ac4-4acb-bdd5-9f0a7e256bd8.jpeg,32,225430419,Carlos,"","",false,22.9781,-109.7751,12,5,6,5.0,false,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Ceiling fan,Pets allowed,Gym,Conditioner,Mini fridge,Outdoor furniture,Hot tub,Cleaning products,Indoor fireplace,Clothing storage,Wine glasses,Washer,Dryer,Beach access,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Bathtub,Blender,Babysitter recommendations,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Patio or balcony,Backyard,Beach essentials,Luggage dropoff allowed,Safe,Cleaning before checkout,Dining table,Barbecue utensils,Sun loungers,Toaster",true,,3,Flexible,MXN,0,0,10,4.9,5.0,5.0,5.0,4.9,5.0,5.0,246886.0,4990965.0,3337.0,66860.0,0.192,0.231,676.4,13673.9,814.8,16471.8,70,62,295,365,11822.0,229809.0,2881.5,56014.4,0.044,0.073,131.4,2553.4,214.9,4178.3,4,35,86,90
30124648,NICE OCEAN FRONT STUDIO!!!!,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/f70f9f3d-c361-4bbb-866c-e422a9606d5d.jpg,30,226356639,Gabriela Margarita,59378936,Gabriela,false,22.9906,-109.7350,2,,1,1.0,false,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Hot water,Gym,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Stove,Washer,Dryer,Beach access,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",false,false,2,Firm,MXN,4,0,31,4.81,4.7,4.7,5.0,4.9,4.8,4.8,25636.0,510171.0,340.3,6788.4,0.227,0.278,70.2,1397.7,85.7,1706.3,83,66,282,365,6671.0,129679.0,372.1,7233.3,0.2,0.0,74.1,1440.9,0.0,0.0,18,0,72,90
30208150,"CASA BELLA VIDA access to Dunes Club, Palmilla",Entire home,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-30208150/original/26eaf158-3c81-4404-8d24-08e54df6246b.jpeg,96,449242652,Agueda,"226893832,438942590","⁨Matthew T.⁩,Agueda",false,23.0181,-109.7181,12,5,6,5.5,false,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Mini fridge,Free street parking,Outdoor furniture,Hot tub,Hammock,Indoor fireplace,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Blender,Babysitter recommendations,Crib,Pack ’n play/Travel crib,Hot water,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Sauna,Stove,Single level home,BBQ grill,Patio or balcony,Backyard,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Barbecue utensils,Sun loungers,Toaster",false,false,3,Firm,MXN,500,0,48,4.81,4.8,4.9,5.0,4.8,4.8,4.7,322394.0,6554848.0,1968.2,39437.8,0.427,0.0,883.3,17958.5,0.0,0.0,156,0,209,365,29804.0,579361.0,1712.2,33283.2,0.178,0.0,331.2,6437.3,0.0,0.0,16,0,74,90
